class-label;book;books-href;author;year;language;mainchars;subgenre;place of action;time of action;plot goal;plot linearity;age;annotation;voters;score avg;votes;men 10s;men 9s;men 8s;men 7s;men 6s;men 5s;men 4s;men 3s;men 2s;men 1s;women 10s;women 9s;women 8s;women 7s;women 6s;women 5s;women 4s;women 2s;women 1s;<18 quantity;<18 score;18-24 quantity;18-24 score;25-34 quantity;25-34 score;35-44 quantity;35-44 score;45-55 quantity;45-55 score;>55 quantity;>55 score;Adventurous-rogue;Antiwar;Military;Ironic;Lyrical;Based on the game universe;Film novelization;Parody;Adventure;Manufacturing;Psychological;Religious;Using mythology;With many intrigues;With a pronounced love line;Satirical;Family and household;Social;Feminist;Philosophical;Erotic;Humorous
Soft Science Fiction;«Улетай, не оставайся»;https://fantlab.ru/work804116;Андрей Буров;2016;русский; Производственное;«Мягкая» научная фантастика;Наш мир (Земля);Неопределенное время действия;Изобретения и научные исследования;Линейный;Любой;Никто не верил, что птица, которую строил Джо, сможет полететь.;5;4.17;23;1;0;0;0;1;5;3;5;3;0;0;0;0;1;0;2;1;0;1;0;;0;;3;4.33;6;3.67;2;3.5;3;4;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___;___
Soft Science Fiction;«Улики / Evidence»;https://fantlab.ru/work894;Айзек Азимов;1946;английский; Психологическое;«Мягкая» научная фантастика;Наш мир (Земля);Близкое будущее;Роботы;Линейный;Любой;Стивен Байерли, преуспевающий прокурор, выдвинул свою кандидатуру на пост мэра города, где он живет и работает. Но неожиданно его соперник, политик Фрэнсис Квинн, также претендующий на этот пост, обвиняет своего противника в том, что тот... робот...;192;8.44;1359;207;362;368;134;34;12;3;4;0;2;60;73;72;20;6;2;0;0;0;0;;13;8.85;271;8.56;278;8.41;148;8.4;119;8.44;___;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___
Soft Science Fiction;«Улитка на склоне [Кандид]»;https://fantlab.ru/work38745;Аркадий и Борис Стругацкие;1966;русский; Философское  | Социальное;«Мягкая» научная фантастика;null;Неопределенное время действия;Генетические эксперименты, мутации;Линейный с экскурсами;Для взрослых;Лес... Непонятный, загадочный, окружающий, тормозящий мышление. И люди в нём — непрерывно разговаривающие, выращивающие себе и еду, и одежду. Как попал в Лес Кандид — непонятно, авиакатастрофа, кажется, но как-то прижился. Правда, не успокоился и всё время готовится, собирается, преодолевает заторможенное мышление, стремится к одной цели: уйти! И уходит. И странные вещи встречает на своем пути, и понимает, что прогресс этого Леса идет в какую-то странную сторону, в которой самому Кандиду совершенно нет места...;116;8.47;1432;377;290;252;111;63;26;13;12;5;2;89;76;61;33;14;5;1;1;0;0;;3;8;169;8.23;262;8.39;217;8.73;173;8.93;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;_1_;___;_1_;___;___
Soft Science Fiction;«Улитка на склоне [Перец]»;https://fantlab.ru/work38748;Аркадий и Борис Стругацкие;1968;русский; Социальное  | Философское  | Сатирическое;«Мягкая» научная фантастика;null;Неопределенное время действия;null;null;Для взрослых;Лес... Странный, непонятный, заманчивый. На обрыве над Лесом — Управление, в котором кошмарным образом соседствуют отделы Изучения, Охраны и Искоренения Леса. Приезжает в это Управление некий Перец, мечтающий, похоже всю жизнь, попасть в этот Лес. И натыкается на бюрократию. Гипертрофированную, до абсурда доведенную. И пытается наш Перец добиться своей цели, разочаровывается в бесплодных своих попытках, пытается, тоже безуспешно, уехать, но волею судьбы возносится на самую вершину абсурда... Острая, едкая, талантливая сатира!;110;8.31;1110;266;232;202;95;58;31;9;13;6;2;65;47;35;27;12;6;3;0;0;0;;4;7.75;132;8.24;211;8.25;179;8.45;136;8.79;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;_1_;___;_1_;___;_1_;___;___
Soft Science Fiction;«Улитка на склоне»;https://fantlab.ru/work562;Аркадий и Борис Стругацкие;1968;русский; Социальное  | Философское  | Сатирическое;«Мягкая» научная фантастика;null;Неопределенное время действия;Контакт;Параллельный;Для взрослых;В некоем условном месте и в не менее условное время (вполне подойдет – «здесь и сейчас») существует Лес — гигантская квазиразумная экосистема, целенаправленно формирующая сама себя. Лес производит огромные объемы пищевых ресурсов, пригодных в пищу, в отдельных местах — даже съедобную почву, по вкусу и по фактуре напоминающую сыр. Лес оказывает тормозящее воздействие на психику, в его границах реализуются экзотические процессы упорядочивания биомассы, включая управление любыми элементами социума, локализованными на его территории.;198;8.37;3195;814;631;502;315;155;69;34;16;15;18;194;159;131;77;36;12;9;2;1;2;9.5;31;8.55;402;8.29;593;8.25;387;8.47;282;8.92;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;_1_;___;_1_;___;_1_;___;___
Soft Science Fiction;«Уродливый мальчуган / The Ugly Little Boy»;https://fantlab.ru/work769;Айзек Азимов;1958;английский; Психологическое;«Мягкая» научная фантастика;Наш мир (Земля);Близкое будущее;null;Линейный;Любой;Молодой педагог Эдит Феллоуз была нанята компанией, вытаскивавшей объекты из прошлого. Она должна была стать сиделкой для маленького неандертальца, но она стала для него кем-то большим...;115;8.33;591;86;140;153;66;20;14;4;3;0;4;38;30;20;8;2;1;1;0;0;0;;7;6.71;79;8.52;116;8.34;82;8.22;83;8.67;___;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___
Soft Science Fiction;«Уснувший в Армагеддоне / Perchance to Dream»;https://fantlab.ru/work6341;Рэй Брэдбери;1948;английский; Психологическое;«Мягкая» научная фантастика;Вне Земли;Далёкое будущее;Контакт;Линейный;Любой;Космический корабль терпит аварию и пилот оказывается на астероиде, который когда-то давно был ареной яростной битвы, уничтожившей целую цивилизацию, сохранились только души предводителей враждующих сторон. После появления космонавта начинается борьба за его тело...;172;8.29;1016;147;239;225;117;46;17;7;4;1;2;50;57;73;20;6;1;2;0;1;0;;11;8.27;191;8.36;199;8.2;125;8.48;99;8.47;___;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___
Soft Science Fiction;«Ученик воина / The Warrior's Apprentice»;https://fantlab.ru/work5024;Лоис Макмастер Буджолд;1986;английский; Приключенческое  | Военное  | С множеством интриг;Космоопера;Вне Земли;Далёкое будущее;Становление/взросление героя;Линейный;Любой;Юный Майлз Нейсмит, по старой дворянской традиции, пытается сделать карьеру военного, но из-за последствий отравления проваливает вступительный экзамен в Имперскую Академию. Найдя себе новую цель в жизни он отправляется на родину матери — колонию Бета, где оказывается втянутым в интригу с торговлей оружием. Ввязавшись в это сомнительное предприятие, Майлз поневоле попадает в самую гущу локальной войны.;163;8.48;2620;512;616;514;254;75;27;17;8;4;6;200;171;127;59;18;8;3;0;0;0;;12;8.83;325;8.58;532;8.6;305;8.45;134;8.49;___;___;_1_;___;___;___;___;___;_1_;___;___;___;___;_1_;___;___;___;___;___;___;___;___
Soft Science Fiction;«Февралик»;https://fantlab.ru/work106463;Игорь Халымбаджа;1997;русский; Юмористическое;«Мягкая» научная фантастика;Наш мир (Земля);21 век;Изобретения и научные исследования;Линейный;Любой;У каждого гостя из другой страны, а тем более из другого мира должен был быть свой сопровождающий. Но далеко не всегда легко выполнить эту миссию...;5;6.71;7;0;0;1;1;2;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;0;;0;;1;6;1;8;2;6.5;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;_1_
Soft Science Fiction;«Феномен»;https://fantlab.ru/work177057;Эмин Махмудов;1964;азербайджанский; Производственное;«Мягкая» научная фантастика;Наш мир (Земля);20 век;Изобретения и научные исследования;Линейный;Любой;Рассказ о феноменальной памяти обычной студентки, подрабатывающей машинисткой в одной из газет г. Баку.;5;4.12;17;0;0;0;0;0;4;12;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;1;5;3;3.33;10;4.3;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___;___
Soft Science Fiction;«Философ»;https://fantlab.ru/work99091;Виталий Каплан;null;русский; Психологическое  | Социальное;«Мягкая» научная фантастика;Наш мир (Земля);21 век;null;Линейный;Любой;В королевстве Лотарингия судят философа, еретика. Он рассказывает о том, что всё сущее — это фантазия, что настоящая реальность иная, что на самом деле, та жизнь в которой они все, жители Лотарингии, живут — просто компьютерная игра...;6;5.56;9;0;0;0;1;1;5;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;0;;0;;1;7;4;5.25;2;6;___;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;_1_;___;___;___;___
Soft Science Fiction;«Флуктуация»;https://fantlab.ru/work425682;Владимир Марышев;2012;русский; Юмористическое  | Производственное;«Мягкая» научная фантастика;Наш мир (Земля);21 век;Изобретения и научные исследования;Линейный;Любой;Чтобы подтвердить свою теорию возникновения паранормальных явлений, и с целью проверки ее главного постулата – мол, один абсурд порождает другой, профессор Бологов решил создать на берегу реки флуктуацию. Младший научный сотрудник Спицын был явно не готов к этому.;5;6.86;7;1;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;2;8.5;1;5;4;6.5;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___;_1_
Soft Science Fiction;«Форма / Shape»;https://fantlab.ru/work2136;Роберт Шекли;1953;английский; Ироническое  | Философское;«Мягкая» научная фантастика;Наш мир (Земля);21 век;Ксенофантастика;Линейный;Любой;Под командованием Пида-пилота отряд свободно меняющих обличье инопланетян с планеты Глом прибывает на Землю с целью подготовки плацдарма для последующего вторжения их расы на планету. Странно, но все их предыдущие попытки провалились, и предыдущие двадцать разведывательных отрядов пропали без вести…;173;8.34;1124;178;285;298;149;38;23;4;1;0;1;38;36;52;15;6;0;0;0;0;0;;7;8.14;148;8.28;248;8.26;148;8.45;106;8.55;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;_1_;___;___
Soft Science Fiction;«Форум»;https://fantlab.ru/work61727;Андрей Буторин;2006;русский; Сатирическое;«Мягкая» научная фантастика;Наш мир (Земля);21 век;null;Линейный;Любой;Скучный форум со скучной для многих темой — «Разумная жизнь на планете: Одиноки ли мы?» имел очень неожиданное продолжение...;5;7.2;5;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;;0;;0;;1;7;1;6;2;8;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___
Soft Science Fiction;«Футурограмма»;https://fantlab.ru/work34801;Владимир Леонидович Ильин;2006;русский; Социальное;«Мягкая» научная фантастика;Наш мир (Земля);Близкое будущее;Изобретения и научные исследования;Линейный;Любой;Ученым удается записать фрагменты разговоров из будущего. Эту запись они предоставляют Президенту Объединенной Российской Империи...;6;6.62;8;0;0;2;1;3;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;;0;;0;;2;6;2;7;1;7;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___
Soft Science Fiction;«Хайнский цикл / Hainish Cycle»;https://fantlab.ru/work2811;Урсула К. Ле Гуин;null;английский; Социальное  | Философское  | Психологическое  | Приключенческое;«Мягкая» научная фантастика;Вне Земли;Далёкое будущее;Ксенофантастика;null;Любой;Лига Миров, Экумена, с центром на планете Хайн — объединение цивилизаций, основанное на взаимопонимании и взаимоуважении разных «галактических рас».;49;8.58;582;106;160;106;43;20;5;2;3;1;2;51;39;35;7;0;1;1;0;0;0;;3;9.67;51;8.84;104;8.38;105;8.6;61;8.89;___;___;___;___;___;___;___;___;_1_;___;_1_;___;___;___;___;___;___;_1_;___;_1_;___;___
Soft Science Fiction;«Хамелеон / Chameleon»;https://fantlab.ru/work92503;Рон Гуларт;1964;английский; Приключенческое  | Юмористическое;«Мягкая» научная фантастика;Вне Земли;Далёкое будущее;Спецслужбы;Линейный;Любой;На Эсперансе, одной из планет системы Барнума, без вести пропал председатель Военного Бюро. У Центрального Бюро Шпионажа есть подозрения, что в этом замешаны пацифисты, а также загадочная «Группа А». Разобраться в этом деле поручено Бену Джолсону, агенту Корпуса Хамелеонов...;6;4.6;15;0;0;0;3;4;0;3;1;2;1;0;0;0;0;0;0;1;0;0;0;;0;;0;;2;4.5;4;5.75;3;5.33;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___;___;_1_
Soft Science Fiction;«Характер»;https://fantlab.ru/work106448;Игорь Халымбаджа;1988;русский; Юмористическое  | Ироническое;«Мягкая» научная фантастика;Наш мир (Земля);20 век;Изобретения и научные исследования;Линейный;Любой;Если у человека нет характера, его можно купить в аптеке. Твёрдый в виде драже, мягкий — в лепёшечках, неустойчивый в форме микстуры. Какой характер выбрать, зависит от покупателя.;6;6.43;7;0;1;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;1;5;0;;4;7;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;_1_
Soft Science Fiction;«Хитрецы с Веги»;https://fantlab.ru/work127276;Михаил Немченко;1969;русский; Юмористическое  | Ироническое;«Мягкая» научная фантастика;Наш мир (Земля);null;Ксенофантастика;Линейный;Любой;Разумные обитатели планеты Вега подали иск в Межзвездный суд на жителей планеты Земля, что они являются прямыми потомками их роботов, а потому земляне являются их имуществом.;5;5.12;8;0;0;0;0;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;2;4.5;6;5.33;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;_1_
Soft Science Fiction;«Хищные вещи века»;https://fantlab.ru/work540;Аркадий и Борис Стругацкие;1965;русский; Социальное  | Философское  | Психологическое;«Мягкая» научная фантастика;Наш мир (Земля);Близкое будущее;null;Линейный;Любой;Жизнь, казавшаяся когда-то почти недоступной утопией — где проблема материального достатка благополучно разрешена, все потребности утолены, и только знай придумывай новые, всё более изощрённые желания, «чтоб было весело и ни о чём не надо было думать». Какие вопросы ставит перед человеком новое общество? Разобраться в реальности курортного европейского городка придётся бывшему космодесантнику Ивану Жилину. Стругацкие поднимают философскую проблему «хищных вещей века» задолго до её первых воплощений в действительность.;227;8.44;4010;868;899;823;377;147;65;33;12;7;6;231;215;182;88;30;14;5;2;4;2;9;23;8.17;553;8.59;750;8.44;468;8.51;309;8.84;___;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;_1_;___;_1_;___;___
Soft Science Fiction;«Хлеб для случайного путника»;https://fantlab.ru/work73906;Наталья Астахова;1990;русский; Психологическое;«Мягкая» научная фантастика;Наш мир (Земля);20 век;Контакт;Линейный;Любой;Молодой и симпатичный Сергей появился в её жизни совсем неожиданно и был полной её противоположностью. А она подавляла раздражение, свято уверовав, что сыну нужен отец. И тогда появился Ионыч, казалось совсем обычный коллега по работе…;5;5.33;12;0;0;0;1;1;8;1;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;;1;4;0;;3;5.67;3;5;___;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___
Soft Science Fiction;«Хлопковое дерево»;https://fantlab.ru/work388016;Александр Зиберов;1980;русский; Ироническое  | Производственное;«Мягкая» научная фантастика;Наш мир (Земля);20 век;Изобретения и научные исследования;Линейный;Любой;Не согласен старый Рахим-бобо с современной агрономией, пытается он доказать, что и дедовскими методами не стоит пренебрегать. Посеял пенсионер на пустыре хлопок и всходы получились необыкновенные.;6;4.62;8;0;0;0;0;3;1;1;2;0;0;0;0;0;0;0;0;1;0;0;0;;0;;0;;0;;1;6;4;4.5;___;___;___;_1_;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___;___
Soft Science Fiction;«Холм»;https://fantlab.ru/work113893;Олег Козырев;2003;русский; Психологическое;«Мягкая» научная фантастика;Вне Земли;Далёкое будущее;Становление/взросление героя;Линейный;Любой;На колонизируемой планете находится загадочный Холм. Этот объект содержит в себе ответы на многиевопросы, но вот пробиться к нему не удается ни земным экспедициям, ни соперничающим с людьми инопланетянам — «полярникам». Между землянами и «полярниками» назревает война. И только у мальчишки Леши есть более серьезная проблема — неразделенная любовь.;5;4.78;18;0;0;1;0;2;5;3;2;1;0;0;0;1;0;1;0;1;0;0;0;;0;;2;4;5;4.4;2;5;4;4;___;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___
Soft Science Fiction;«Хромая судьба»;https://fantlab.ru/work38742;Аркадий и Борис Стругацкие;1986;русский; Социальное  | Философское  | Психологическое;«Мягкая» научная фантастика;Наш мир (Земля);20 век;null;Линейный с экскурсами;Любой;Известный писатель военно-патриотической темы Феликс Сорокин, некогда выпустивший в свет сборник фантастических рассказов (и получивший инфаркт после критических статей-доносов), живет двойной жизнью. Он выпивает с друзьями в Клубе, пишет плохие сценарии, выполняет чужие поручения, — но по вечерам открывает Синюю Папку, в которой лежит главная книга его жизни. Книга, которую он не решается показать ни друзьям, ни дочери. И однажды перед Сорокиным открывается чудесная возможность: он может узнать судьбу своего недописанного романа во все будущие времена.;106;8.51;1444;338;325;303;126;49;15;6;8;5;3;85;69;66;30;7;1;3;1;0;0;;5;9;123;8.58;282;8.49;250;8.52;176;8.65;___;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;_1_;___;_1_;___;___
Soft Science Fiction;«Хромая судьба»;https://fantlab.ru/work566;Аркадий и Борис Стругацкие;1989;русский; Социальное  | Философское  | Психологическое;«Мягкая» научная фантастика;Наш мир (Земля);20 век;Становление/взросление героя;Линейный с экскурсами;Для взрослых;Феликс Сорокин живет двойной жизнью. В одной он успешный и обласканный премиями советский литератор, активно участвующий в жизни Союза писателей СССР и подерживающий большинство его официозных начинаний. Но вечерами он вынимает из стола свою заветную «Синюю папку» и тайком пишет роман, который не надеется издать в ближайшие годы, точно так же, как авторы — братья Стругацкие — не надеялись издать в России некоторые свои произведения.;128;8.55;2365;602;542;442;205;80;33;10;9;10;5;142;112;98;48;11;8;2;1;2;2;9;13;8.77;230;8.64;423;8.42;356;8.64;233;8.57;___;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;_1_;___;_1_;___;___
Soft Science Fiction;«Хроники Дюны / Dune Chronicles»;https://fantlab.ru/work4324;Фрэнк Герберт;null;английский; Философское  | Социальное  | Религиозное;Планетарная фантастика;Вне Земли;Далёкое будущее;Генетические эксперименты, мутации;null;Любой;Эта сага, в которой сплетаются различные аспекты политики, экономики, социологии, психоанализа, религиеведения, экологии и, конечно же, философии, получила заслуженное признание: любовь десятков миллионов читателей и множество самых престижных литературных премий мира. Смертельная ненависть и фанатичная преданность, слепая вера и сила разума, наука и мистика, жестокость и самопожертвование — все отражено в этой книге.;103;8.51;1900;512;479;311;163;61;29;13;12;5;2;88;82;77;34;15;14;1;1;0;0;;12;8.83;295;8.79;361;8.6;198;8.44;119;8.46;___;___;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;_1_;___;_1_;___;___
Soft Science Fiction;«Хрустальная медуза»;https://fantlab.ru/work79374;Любовь Алфёрова;1985;русский; Психологическое;«Мягкая» научная фантастика;Наш мир (Земля);20 век;Становление/взросление героя;Линейный;Любой;Аспирант Александр Елизаров практически подготовил свою диссертацию к защите. В ней на основе математических выкладок он доказывал, что для каждого человека возможно рассчитать «цель» и разработать соответствующий «код». И тогда его развитие будет осуществляться в рамках доминантной идеи, а значит, появится математически обоснованная модель человеческого сознания. Жизнь человека приобретает программную направленность...;5;5.55;11;0;0;0;1;3;5;1;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;;0;;0;;0;;6;5.5;___;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___
Soft Science Fiction;«Целевая аудитория / Target Audience»;https://fantlab.ru/work97896;Лори Энн Уайт;2002;английский; Социальное  | Психологическое;«Мягкая» научная фантастика;Наш мир (Земля);Близкое будущее;null;Линейный с экскурсами;Любой;Голографические клипарики – новое поколение рекламной продукции. Стоит встряхнуть упаковку товара, и голограмма начинает двигаться, разговаривать и распевать рекламные песенки. Это новомодное изобретение создало множество проблем одинокой женщине с двумя детьми.;5;5.8;10;0;1;1;0;3;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;;1;6;2;6;4;6.25;2;5;___;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;_1_;___;___;___;___
Soft Science Fiction;«Цетаганда / Cetaganda»;https://fantlab.ru/work5032;Лоис Макмастер Буджолд;1995;английский; Приключенческое  | С множеством интриг;Космоопера;Вне Земли;Далёкое будущее;Генетические эксперименты, мутации;Линейный;Любой;Майлз со своим кузеном Айвеном в составе Барраярской делегации прибывают на Цетаганду, чтобы принять участие в официальной церемонии похорон почившей императрицы. Против своей воли они оказываются втянутыми в самый центр паутины дворцовых интриг. Теперь Майлзу придется очень постараться, чтобы раскрыть крупный заговор в ближайшем окружении новой императрицы...;116;8.46;2131;350;497;494;221;51;20;6;5;2;3;146;148;117;57;10;2;0;1;0;0;;11;8.73;262;8.43;430;8.47;273;8.53;116;8.44;___;___;___;___;___;___;___;___;_1_;___;___;___;___;_1_;___;___;___;___;___;___;___;___
Soft Science Fiction;«Цивилизация ИККИ»;https://fantlab.ru/work106438;Игорь Халымбаджа;1992;русский; Юмористическое;«Мягкая» научная фантастика;Наш мир (Земля);Каменный век;null;Линейный;Любой;Если представители древних цивилизаций так много знали и умели, то почему знания свои они вырезали на камне, а не пользовались передовыми технологиями и современными материалами? А зачем детишкам, играющим в песочнице, передовые технологии?;6;5.43;7;0;0;0;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;2;4.5;0;;3;6;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;_1_
Soft Science Fiction;«Цивилизация статуса / The Status Civilization»;https://fantlab.ru/work2075;Роберт Шекли;1960;английский; Приключенческое  | Социальное  | Философское;«Мягкая» научная фантастика;Вне Земли;Далёкое будущее;null;Линейный;Любой;Люди будущего. Кем они станут? Куда занесут их столь обычные для всей человеческой породы пороки, предрассудки и лихая жажда наживы? Многие писатели уже размышляли на эту тему, перебирая огромное количество повторяющихся вариантов и набивая оскомину у читателей. Но только не Роберт Шекли! Его сюжеты и образы всегда ярки, оригинальны и остроумны, а фантазия поистине безгранична.;215;8.48;2608;522;717;608;260;94;37;11;2;0;3;93;100;96;46;13;1;3;0;1;1;9;16;8;354;8.54;527;8.43;298;8.51;169;8.71;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;_1_;___;_1_;___;___
Soft Science Fiction;«Часы Дэвиса»;https://fantlab.ru/work338684;Алексей Корепанов;2010;русский; Ироническое  | Социальное;«Мягкая» научная фантастика;Наш мир (Земля);21 век;Изобретения и научные исследования;Линейный;Любой;Однажды Дэвис разобрал свои часы и положил все детали в банку с водой, смеясь над теорией о самозарождении жизни. Но прошло время и началось такое…;8;4.28;25;0;0;1;1;0;9;5;5;0;2;0;0;0;0;1;0;1;0;0;0;;0;;0;;6;3.83;8;5.12;4;3.5;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___;___;___;_1_;___;___;___;___
Soft Science Fiction;«Человек по Платону / Cruel Equation»;https://fantlab.ru/work2120;Роберт Шекли;1971;английский; Ироническое  | Психологическое;«Мягкая» научная фантастика;Вне Земли;Далёкое будущее;Роботы;Линейный;Любой;Пока члены экспедиции исследуют планету Регул-V, Холлорен вместе с роботом Максом остается охранять лагерь. Но он еще не представляет к каким последствиям это приведет, ведь Макс, как выясняется, не отличается особым умом и сообразительностью.;143;8.36;835;143;203;255;89;27;11;8;0;0;1;22;34;22;13;4;3;0;0;0;0;;4;6.5;108;8.63;179;8.27;113;8.43;80;8.66;___;___;___;_1_;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___
Soft Science Fiction;«Человек-невидимка / The Invisible Man»;https://fantlab.ru/work9456;Герберт Уэллс;1897;английский; Приключенческое  | Психологическое;«Мягкая» научная фантастика;Наш мир (Земля);Новое время (17-19 века);Изобретения и научные исследования;Линейный;Любой;Невидимость возможна! Только став невидимкой, можно столкнуться с трудностями. А если невидимым станет человек такой, как Гриффин — помешанный эгоист, желающий установить свою диктатуру, то это сулит обществу серьёзные проблемы.;267;8.41;3978;757;847;907;423;133;38;7;7;3;2;174;209;268;133;42;15;8;0;1;7;8.57;56;8.61;705;8.3;688;8.32;482;8.7;275;8.71;___;___;___;___;___;___;___;___;_1_;___;_1_;___;___;___;___;___;___;___;___;___;___;___
Soft Science Fiction;«Человекоминимум / The Minimum Man»;https://fantlab.ru/work2199;Роберт Шекли;1958;английский; Приключенческое  | Юмористическое;«Мягкая» научная фантастика;Вне Земли;Далёкое будущее;Роботы;Линейный;Любой;Антону Настойчу не везет с самого рождения. За ним постоянно тянется цепь маленьких и больших неприятностей, что делает его жизнь невыносимой.;165;8.59;1135;242;342;247;113;36;7;4;0;0;1;42;36;44;14;7;0;0;0;0;0;;5;6.4;168;8.58;234;8.55;142;8.71;103;8.77;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___;___;_1_
Soft Science Fiction;«Чем пахнет луна»;https://fantlab.ru/work114795;Ника Ракитина;2008;русский; Ироническое;«Мягкая» научная фантастика;Наш мир (Земля);21 век;null;Линейный;Любой;Работница аптеки Вика отправилась в новый диагностический центр, открывшийся недалеко от места ее работы. Диагност Гавриил Аркадьевич проводит обследование уникальным способом — обнюхивая пациентов. Чем же объясняются такие странности?;6;4.43;21;0;0;1;1;2;4;5;1;0;1;0;0;0;0;1;1;2;1;1;0;;0;;0;;5;2.8;5;4;5;5.8;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___
Soft Science Fiction;«Через пиво к звездам»;https://fantlab.ru/work95913;Александр Маслов;2005;русский; Приключенческое  | Юмористическое  | Ироническое;«Мягкая» научная фантастика;Наш мир (Земля);21 век;Контакт;Линейный;Любой;Оказывается, в иные миры можно попасть после одной бутылки пива! Паша и Серега, два обалдуя средних лет, решили расслабиться под старый Новый год. Что было дальше знают теща, участковый, соседи по площадке и некие зеленомордые уроды из системы Лиры. И зачем только Пашка Глотов тогда сказал: «Ну, поехали!» — ведь действительно все «поехало»…;5;5.08;12;0;0;0;1;1;8;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;;2;4.5;2;5.5;1;4;5;5.4;___;___;___;_1_;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___;___;_1_
Soft Science Fiction;«Что может быть проще времени? / Time is the Simplest Thing»;https://fantlab.ru/work6908;Клиффорд Саймак;1961;английский; Приключенческое;«Мягкая» научная фантастика;Наш мир (Земля);Близкое будущее;Контакт;Линейный;Любой;Для Саймака время — это то, что позволяет столкнуть человека с самим собой, чтобы понять, что настоящие оборотни этого мира — это темнота разума, расплывчатость мыслей, мелкость целей, а люди всегда должны быть людьми, будь они нормальными или паранормальными...;141;8.31;1771;305;412;435;204;76;36;10;6;2;4;96;77;69;30;5;3;0;0;0;0;;10;7.9;189;8.35;373;8.34;254;8.38;137;8.61;___;___;___;___;___;___;___;___;_1_;___;___;___;___;___;___;___;___;___;___;___;___;___
Soft Science Fiction;«Что непонятно в сказке»;https://fantlab.ru/work219576;Андрей Калинин;1981;русский;Место действия: Наш мир (Земля)  (Россия/СССР/Русь );«Мягкая» научная фантастика;null;Близкое будущее;null;Линейный;Любой;Во время сдачи экзамена на курсах воспитателей Сергей решил рассказать детям сказку о звездах, о том, как возникла наша Вселенная…;5;5.55;11;0;0;0;2;3;3;1;1;0;0;0;0;0;1;0;0;0;0;0;0;;0;;1;3;1;6;1;6;5;5.8;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___;___
